,date,soil_moisture(m^3/m^3),precipitation
993,2026-01-29 09:00:00+00:00,0.29,0.0
994,2026-01-29 10:00:00+00:00,0.29,0.0
995,2026-01-29 11:00:00+00:00,0.29,0.0
996,2026-01-29 12:00:00+00:00,0.29,0.0
997,2026-01-29 13:00:00+00:00,0.28974998,0.0
998,2026-01-29 14:00:00+00:00,0.28974998,0.0
999,2026-01-29 15:00:00+00:00,0.28974998,0.0
1000,2026-01-29 16:00:00+00:00,0.28974998,0.0
1001,2026-01-29 17:00:00+00:00,0.28974998,0.0
1002,2026-01-29 18:00:00+00:00,0.28974998,0.0
1003,2026-01-29 19:00:00+00:00,0.28974998,0.0
1004,2026-01-29 20:00:00+00:00,0.28974998,0.0
1005,2026-01-29 21:00:00+00:00,0.28974998,0.0
1006,2026-01-29 22:00:00+00:00,0.28974998,0.0
1007,2026-01-29 23:00:00+00:00,0.28974998,0.0
1008,2026-01-30 00:00:00+00:00,0.28974998,0.0
1009,2026-01-30 01:00:00+00:00,0.28974998,0.0
1010,2026-01-30 02:00:00+00:00,0.28974998,0.0
1011,2026-01-30 03:00:00+00:00,0.28974998,0.0
1012,2026-01-30 04:00:00+00:00,0.28974998,0.0
1013,2026-01-30 05:00:00+00:00,0.28974998,0.0
1014,2026-01-30 06:00:00+00:00,0.28925,0.0
1015,2026-01-30 07:00:00+00:00,0.2895,0.0
1016,2026-01-30 08:00:00+00:00,0.2895,0.0
1017,2026-01-30 09:00:00+00:00,0.28925,0.0
1018,2026-01-30 10:00:00+00:00,0.28925,0.0
1019,2026-01-30 11:00:00+00:00,0.28925,0.0
1020,2026-01-30 12:00:00+00:00,0.28925,0.0
1021,2026-01-30 13:00:00+00:00,0.28925,0.0
1022,2026-01-30 14:00:00+00:00,0.28925,0.0
1023,2026-01-30 15:00:00+00:00,0.28925,0.0
1024,2026-01-30 16:00:00+00:00,0.28925,0.0
1025,2026-01-30 17:00:00+00:00,0.28925,0.0
1026,2026-01-30 18:00:00+00:00,0.28925,0.0
1027,2026-01-30 19:00:00+00:00,0.28925,0.0
1028,2026-01-30 20:00:00+00:00,0.28925,0.0
1029,2026-01-30 21:00:00+00:00,0.28925,0.0
1030,2026-01-30 22:00:00+00:00,0.289,0.0
1031,2026-01-30 23:00:00+00:00,0.289,0.0
1032,2026-01-31 00:00:00+00:00,0.289,0.0
1033,2026-01-31 01:00:00+00:00,0.289,0.0
1034,2026-01-31 02:00:00+00:00,0.289,0.0
1035,2026-01-31 03:00:00+00:00,0.28875,0.0
1036,2026-01-31 04:00:00+00:00,0.28875,0.0
1037,2026-01-31 05:00:00+00:00,0.28875,0.0
1038,2026-01-31 06:00:00+00:00,0.28875,0.0
1039,2026-01-31 07:00:00+00:00,0.28875,0.0
1040,2026-01-31 08:00:00+00:00,0.28875,0.0
1041,2026-01-31 09:00:00+00:00,0.28875,0.0
1042,2026-01-31 10:00:00+00:00,0.28875,0.0
1043,2026-01-31 11:00:00+00:00,0.28875,0.0
1044,2026-01-31 12:00:00+00:00,0.2885,0.0
1045,2026-01-31 13:00:00+00:00,0.2885,0.0
1046,2026-01-31 14:00:00+00:00,0.2885,0.0
1047,2026-01-31 15:00:00+00:00,0.2885,0.0
1048,2026-01-31 16:00:00+00:00,0.2885,0.0
1049,2026-01-31 17:00:00+00:00,0.2885,0.0
1050,2026-01-31 18:00:00+00:00,0.2885,0.0
1051,2026-01-31 19:00:00+00:00,0.2885,0.0
1052,2026-01-31 20:00:00+00:00,0.2885,0.0
1053,2026-01-31 21:00:00+00:00,0.2885,0.0
1054,2026-01-31 22:00:00+00:00,0.2885,0.0
1055,2026-01-31 23:00:00+00:00,0.2885,0.0
1056,2026-02-01 00:00:00+00:00,0.2885,0.0
1057,2026-02-01 01:00:00+00:00,0.2885,0.0
1058,2026-02-01 02:00:00+00:00,0.2885,0.0
1059,2026-02-01 03:00:00+00:00,0.2885,0.0
1060,2026-02-01 04:00:00+00:00,0.2885,0.0
1061,2026-02-01 05:00:00+00:00,0.2885,0.0
1062,2026-02-01 06:00:00+00:00,0.2885,0.0
1063,2026-02-01 07:00:00+00:00,0.2885,0.0
1064,2026-02-01 08:00:00+00:00,0.28825,0.0
1065,2026-02-01 09:00:00+00:00,0.28825,0.0
1066,2026-02-01 10:00:00+00:00,0.28825,0.0
1067,2026-02-01 11:00:00+00:00,0.28825,0.0
1068,2026-02-01 12:00:00+00:00,0.28825,0.0
1069,2026-02-01 13:00:00+00:00,0.28825,0.0
1070,2026-02-01 14:00:00+00:00,0.2885,0.0
1071,2026-02-01 15:00:00+00:00,0.28875,0.0
1072,2026-02-01 16:00:00+00:00,0.28875,0.0
1073,2026-02-01 17:00:00+00:00,0.28875,0.0
1074,2026-02-01 18:00:00+00:00,0.28875,0.0
1075,2026-02-01 19:00:00+00:00,0.2885,0.0
1076,2026-02-01 20:00:00+00:00,0.2885,0.0
1077,2026-02-01 21:00:00+00:00,0.2885,0.0
1078,2026-02-01 22:00:00+00:00,0.2885,0.0
1079,2026-02-01 23:00:00+00:00,0.2885,0.0
1080,2026-02-02 00:00:00+00:00,0.2885,0.0
1081,2026-02-02 01:00:00+00:00,0.2885,0.0
1082,2026-02-02 02:00:00+00:00,0.2885,0.0
1083,2026-02-02 03:00:00+00:00,0.2885,0.0
1084,2026-02-02 04:00:00+00:00,0.2885,0.0
1085,2026-02-02 05:00:00+00:00,0.2885,0.0
1086,2026-02-02 06:00:00+00:00,0.2885,0.0
1087,2026-02-02 07:00:00+00:00,0.2885,0.0
1088,2026-02-02 08:00:00+00:00,0.2885,0.0
1089,2026-02-02 09:00:00+00:00,0.2885,0.0
1090,2026-02-02 10:00:00+00:00,0.28825,0.5
1091,2026-02-02 11:00:00+00:00,0.28825,0.1
1092,2026-02-02 12:00:00+00:00,0.28825,0.0
1093,2026-02-02 13:00:00+00:00,0.28825,0.0
1094,2026-02-02 14:00:00+00:00,0.28825,0.0
1095,2026-02-02 15:00:00+00:00,0.28825,0.0
1096,2026-02-02 16:00:00+00:00,0.28825,0.0
1097,2026-02-02 17:00:00+00:00,0.28825,0.0
1098,2026-02-02 18:00:00+00:00,0.28825,0.0
1099,2026-02-02 19:00:00+00:00,0.28825,0.0
1100,2026-02-02 20:00:00+00:00,0.28825,0.3
1101,2026-02-02 21:00:00+00:00,0.288,0.1
1102,2026-02-02 22:00:00+00:00,0.288,0.0
1103,2026-02-02 23:00:00+00:00,0.288,0.0
1104,2026-02-03 00:00:00+00:00,0.288,0.0
1105,2026-02-03 01:00:00+00:00,0.288,0.0
1106,2026-02-03 02:00:00+00:00,0.288,0.0
1107,2026-02-03 03:00:00+00:00,0.288,0.0
1108,2026-02-03 04:00:00+00:00,0.288,0.0
1109,2026-02-03 05:00:00+00:00,0.28775,0.0
1110,2026-02-03 06:00:00+00:00,0.28775,0.0
1111,2026-02-03 07:00:00+00:00,0.28775,0.0
1112,2026-02-03 08:00:00+00:00,0.28775,0.0
1113,2026-02-03 09:00:00+00:00,0.28775,0.0
1114,2026-02-03 10:00:00+00:00,0.28775,0.0
1115,2026-02-03 11:00:00+00:00,0.28775,0.0
1116,2026-02-03 12:00:00+00:00,0.28825,0.0
1117,2026-02-03 13:00:00+00:00,0.29075,0.0
1118,2026-02-03 14:00:00+00:00,0.29549998,0.0
1119,2026-02-03 15:00:00+00:00,0.297,0.0
1120,2026-02-03 16:00:00+00:00,0.297,0.0
1121,2026-02-03 17:00:00+00:00,0.29724997,0.0
1122,2026-02-03 18:00:00+00:00,0.29725,0.0
1123,2026-02-03 19:00:00+00:00,0.29749998,0.0
1124,2026-02-03 20:00:00+00:00,0.29725,0.0
1125,2026-02-03 21:00:00+00:00,0.29749998,0.0
1126,2026-02-03 22:00:00+00:00,0.29724997,0.0
1127,2026-02-03 23:00:00+00:00,0.29749998,0.0
1128,2026-02-04 00:00:00+00:00,0.29725,0.0
1129,2026-02-04 01:00:00+00:00,0.29725,0.0
1130,2026-02-04 02:00:00+00:00,0.29749998,0.0
1131,2026-02-04 03:00:00+00:00,0.29749998,0.0
1132,2026-02-04 04:00:00+00:00,0.29749998,0.0
1133,2026-02-04 05:00:00+00:00,0.29725,0.0
1134,2026-02-04 06:00:00+00:00,0.29725,0.0
1135,2026-02-04 07:00:00+00:00,0.29725,0.0
1136,2026-02-04 08:00:00+00:00,0.29725,0.0
1137,2026-02-04 09:00:00+00:00,0.29725,0.0
1138,2026-02-04 10:00:00+00:00,0.29725,0.0
1139,2026-02-04 11:00:00+00:00,0.29725,0.0
1140,2026-02-04 12:00:00+00:00,0.297,0.0
1141,2026-02-04 13:00:00+00:00,0.29725,0.0
1142,2026-02-04 14:00:00+00:00,0.29775,0.0
1143,2026-02-04 15:00:00+00:00,0.29825,0.0
1144,2026-02-04 16:00:00+00:00,0.29825,0.0
1145,2026-02-04 17:00:00+00:00,0.298,0.0
1146,2026-02-04 18:00:00+00:00,0.298,0.0
1147,2026-02-04 19:00:00+00:00,0.298,0.0
1148,2026-02-04 20:00:00+00:00,0.298,0.0
1149,2026-02-04 21:00:00+00:00,0.29775,0.0
1150,2026-02-04 22:00:00+00:00,0.29775,0.0
1151,2026-02-04 23:00:00+00:00,0.29799998,0.0
1152,2026-02-05 00:00:00+00:00,0.29799998,0.0
1153,2026-02-05 01:00:00+00:00,0.29799998,0.0
1154,2026-02-05 02:00:00+00:00,0.29799998,0.0
1155,2026-02-05 03:00:00+00:00,0.29775,0.0
1156,2026-02-05 04:00:00+00:00,0.29775,0.0
1157,2026-02-05 05:00:00+00:00,0.29775,0.0
1158,2026-02-05 06:00:00+00:00,0.29775,0.0
1159,2026-02-05 07:00:00+00:00,0.29775,0.0
1160,2026-02-05 08:00:00+00:00,0.29775,0.0
1161,2026-02-05 09:00:00+00:00,0.29775,0.0
1162,2026-02-05 10:00:00+00:00,0.29749998,0.0
1163,2026-02-05 11:00:00+00:00,0.29749998,0.0
1164,2026-02-05 12:00:00+00:00,0.29749998,0.0
1165,2026-02-05 13:00:00+00:00,0.29749998,0.0
1166,2026-02-05 14:00:00+00:00,0.29749998,0.0
1167,2026-02-05 15:00:00+00:00,0.29775,0.0
1168,2026-02-05 16:00:00+00:00,0.29775,0.0
1169,2026-02-05 17:00:00+00:00,0.29749998,0.0
1170,2026-02-05 18:00:00+00:00,0.29725,0.0
1171,2026-02-05 19:00:00+00:00,0.29725,0.0
1172,2026-02-05 20:00:00+00:00,0.29725,0.0
1173,2026-02-05 21:00:00+00:00,0.29725,0.3
1174,2026-02-05 22:00:00+00:00,0.29725,0.3
1175,2026-02-05 23:00:00+00:00,0.29725,0.0
1176,2026-02-06 00:00:00+00:00,0.29725,0.0
1177,2026-02-06 01:00:00+00:00,0.29725,0.0
1178,2026-02-06 02:00:00+00:00,0.29725,0.0
1179,2026-02-06 03:00:00+00:00,0.297,0.0
1180,2026-02-06 04:00:00+00:00,0.297,0.0
1181,2026-02-06 05:00:00+00:00,0.297,0.0
1182,2026-02-06 06:00:00+00:00,0.297,0.0
1183,2026-02-06 07:00:00+00:00,0.297,0.5
1184,2026-02-06 08:00:00+00:00,0.297,0.6
1185,2026-02-06 09:00:00+00:00,0.297,0.5
1186,2026-02-06 10:00:00+00:00,0.297,0.1
1187,2026-02-06 11:00:00+00:00,0.297,0.0
1188,2026-02-06 12:00:00+00:00,0.29775,0.0
1189,2026-02-06 13:00:00+00:00,0.30075,0.0
1190,2026-02-06 14:00:00+00:00,0.31199998,0.0
1191,2026-02-06 15:00:00+00:00,0.31599998,0.0
1192,2026-02-06 16:00:00+00:00,0.31775,0.0
1193,2026-02-06 17:00:00+00:00,0.31825,0.0
1194,2026-02-06 18:00:00+00:00,0.3185,0.0
1195,2026-02-06 19:00:00+00:00,0.317,0.0
1196,2026-02-06 20:00:00+00:00,0.317,0.0
1197,2026-02-06 21:00:00+00:00,0.317,0.0
1198,2026-02-06 22:00:00+00:00,0.3165,0.0
1199,2026-02-06 23:00:00+00:00,0.31675,0.0
1200,2026-02-07 00:00:00+00:00,0.31675,0.0
1201,2026-02-07 01:00:00+00:00,0.3165,0.0
1202,2026-02-07 02:00:00+00:00,0.31675,0.0
1203,2026-02-07 03:00:00+00:00,0.3165,0.0
1204,2026-02-07 04:00:00+00:00,0.3165,0.0
1205,2026-02-07 05:00:00+00:00,0.3165,0.0
1206,2026-02-07 06:00:00+00:00,0.31625,0.0
1207,2026-02-07 07:00:00+00:00,0.3165,0.0
1208,2026-02-07 08:00:00+00:00,0.316,0.0
1209,2026-02-07 09:00:00+00:00,0.316,0.0
1210,2026-02-07 10:00:00+00:00,0.31599998,0.0
1211,2026-02-07 11:00:00+00:00,0.31599998,0.0
1212,2026-02-07 12:00:00+00:00,0.31575,0.0
1213,2026-02-07 13:00:00+00:00,0.31575,0.0
1214,2026-02-07 14:00:00+00:00,0.31599998,0.0
1215,2026-02-07 15:00:00+00:00,0.31575,0.0
1216,2026-02-07 16:00:00+00:00,0.31575,0.0
1217,2026-02-07 17:00:00+00:00,0.31550002,0.0
1218,2026-02-07 18:00:00+00:00,0.31550002,0.0
1219,2026-02-07 19:00:00+00:00,0.31575,0.0
1220,2026-02-07 20:00:00+00:00,0.31550002,0.0
1221,2026-02-07 21:00:00+00:00,0.31524998,0.0
1222,2026-02-07 22:00:00+00:00,0.31524998,0.0
1223,2026-02-07 23:00:00+00:00,0.315,0.0
1224,2026-02-08 00:00:00+00:00,0.315,0.0
1225,2026-02-08 01:00:00+00:00,0.315,0.0
1226,2026-02-08 02:00:00+00:00,0.315,0.0
1227,2026-02-08 03:00:00+00:00,0.3145,0.0
1228,2026-02-08 04:00:00+00:00,0.31475002,0.0
1229,2026-02-08 05:00:00+00:00,0.31475002,0.0
1230,2026-02-08 06:00:00+00:00,0.31475002,0.0
1231,2026-02-08 07:00:00+00:00,0.31475002,0.0
1232,2026-02-08 08:00:00+00:00,0.31449997,0.0
1233,2026-02-08 09:00:00+00:00,0.31449997,0.0
1234,2026-02-08 10:00:00+00:00,0.31449997,0.0
1235,2026-02-08 11:00:00+00:00,0.31425,0.0
1236,2026-02-08 12:00:00+00:00,0.31425,0.0
1237,2026-02-08 13:00:00+00:00,0.31425,0.0
1238,2026-02-08 14:00:00+00:00,0.31475002,0.0
1239,2026-02-08 15:00:00+00:00,0.31475002,0.0
1240,2026-02-08 16:00:00+00:00,0.31475002,0.0
1241,2026-02-08 17:00:00+00:00,0.3145,0.0
1242,2026-02-08 18:00:00+00:00,0.3145,0.0
1243,2026-02-08 19:00:00+00:00,0.3145,0.0
1244,2026-02-08 20:00:00+00:00,0.3145,0.0
1245,2026-02-08 21:00:00+00:00,0.31425,0.0
1246,2026-02-08 22:00:00+00:00,0.31399998,0.0
1247,2026-02-08 23:00:00+00:00,0.31399998,0.0
1248,2026-02-09 00:00:00+00:00,0.31399998,0.0
1249,2026-02-09 01:00:00+00:00,0.31399998,0.0
1250,2026-02-09 02:00:00+00:00,0.31399998,0.0
1251,2026-02-09 03:00:00+00:00,0.31375,0.0
1252,2026-02-09 04:00:00+00:00,0.31375,0.0
1253,2026-02-09 05:00:00+00:00,0.31375,0.0
1254,2026-02-09 06:00:00+00:00,0.31375,0.0
1255,2026-02-09 07:00:00+00:00,0.31375,0.0
1256,2026-02-09 08:00:00+00:00,0.31375,0.0
1257,2026-02-09 09:00:00+00:00,0.3135,0.0
1258,2026-02-09 10:00:00+00:00,0.31325,0.0
1259,2026-02-09 11:00:00+00:00,0.31325,0.0
1260,2026-02-09 12:00:00+00:00,0.31325,0.0
1261,2026-02-09 13:00:00+00:00,0.31325,0.0
1262,2026-02-09 14:00:00+00:00,0.3135,0.0
1263,2026-02-09 15:00:00+00:00,0.31399998,0.0
1264,2026-02-09 16:00:00+00:00,0.31399998,0.0
1265,2026-02-09 17:00:00+00:00,0.31375,0.0
1266,2026-02-09 18:00:00+00:00,0.31375,0.0
1267,2026-02-09 19:00:00+00:00,0.3135,0.0
1268,2026-02-09 20:00:00+00:00,0.3135,0.0
1269,2026-02-09 21:00:00+00:00,0.3135,0.0
1270,2026-02-09 22:00:00+00:00,0.3135,0.0
1271,2026-02-09 23:00:00+00:00,0.31325,0.0
1272,2026-02-10 00:00:00+00:00,0.3135,0.0
1273,2026-02-10 01:00:00+00:00,0.3135,0.0
1274,2026-02-10 02:00:00+00:00,0.3135,0.0
1275,2026-02-10 03:00:00+00:00,0.3135,0.0
1276,2026-02-10 04:00:00+00:00,0.3135,0.0
1277,2026-02-10 05:00:00+00:00,0.3135,0.0
1278,2026-02-10 06:00:00+00:00,0.31300002,0.0
1279,2026-02-10 07:00:00+00:00,0.31300002,0.0
1280,2026-02-10 08:00:00+00:00,0.31300002,0.0
1281,2026-02-10 09:00:00+00:00,0.31300002,0.0
1282,2026-02-10 10:00:00+00:00,0.31300002,0.0
1283,2026-02-10 11:00:00+00:00,0.314,0.0
1284,2026-02-10 12:00:00+00:00,0.32099998,0.0
1285,2026-02-10 13:00:00+00:00,0.3295,0.0
1286,2026-02-10 14:00:00+00:00,0.33325002,0.0
1287,2026-02-10 15:00:00+00:00,0.33525002,0.0
1288,2026-02-10 16:00:00+00:00,0.33625,0.0
1289,2026-02-10 17:00:00+00:00,0.33600003,0.0
1290,2026-02-10 18:00:00+00:00,0.336,0.0
1291,2026-02-10 19:00:00+00:00,0.33525,0.0
1292,2026-02-10 20:00:00+00:00,0.33499998,0.0
1293,2026-02-10 21:00:00+00:00,0.33449998,0.0
1294,2026-02-10 22:00:00+00:00,0.33375,0.0
1295,2026-02-10 23:00:00+00:00,0.334,0.0
1296,2026-02-11 00:00:00+00:00,0.33424997,0.0
1297,2026-02-11 01:00:00+00:00,0.3365,0.0
1298,2026-02-11 02:00:00+00:00,0.33575,0.0
1299,2026-02-11 03:00:00+00:00,0.33400002,0.0
1300,2026-02-11 04:00:00+00:00,0.33249998,0.0
1301,2026-02-11 05:00:00+00:00,0.3315,0.0
1302,2026-02-11 06:00:00+00:00,0.33025,0.0
1303,2026-02-11 07:00:00+00:00,0.329,0.0
1304,2026-02-11 08:00:00+00:00,0.32875,0.0
1305,2026-02-11 09:00:00+00:00,0.328,0.0
1306,2026-02-11 10:00:00+00:00,0.32725,0.0
1307,2026-02-11 11:00:00+00:00,0.329,0.0
1308,2026-02-11 12:00:00+00:00,0.3355,0.0
1309,2026-02-11 13:00:00+00:00,0.339,0.0
1310,2026-02-11 14:00:00+00:00,0.3425,0.0
1311,2026-02-11 15:00:00+00:00,0.34375,0.0
1312,2026-02-11 16:00:00+00:00,0.343,0.0
1313,2026-02-11 17:00:00+00:00,0.34225,0.0
1314,2026-02-11 18:00:00+00:00,0.34125,0.0
1315,2026-02-11 19:00:00+00:00,0.3385,0.0
1316,2026-02-11 20:00:00+00:00,0.33725,0.0
1317,2026-02-11 21:00:00+00:00,0.33674997,0.0
1318,2026-02-11 22:00:00+00:00,0.33600003,0.0
1319,2026-02-11 23:00:00+00:00,0.33525002,0.0
1320,2026-02-12 00:00:00+00:00,0.33475,0.0
1321,2026-02-12 01:00:00+00:00,0.33424997,0.0
1322,2026-02-12 02:00:00+00:00,0.3335,0.0
1323,2026-02-12 03:00:00+00:00,0.3335,0.0
1324,2026-02-12 04:00:00+00:00,0.333,0.0
1325,2026-02-12 05:00:00+00:00,0.3325,0.0
1326,2026-02-12 06:00:00+00:00,0.33225,0.0
1327,2026-02-12 07:00:00+00:00,0.33175,0.0
1328,2026-02-12 08:00:00+00:00,0.33125,0.0
1329,2026-02-12 09:00:00+00:00,0.331,0.0
1330,2026-02-12 10:00:00+00:00,0.33075002,0.0
1331,2026-02-12 11:00:00+00:00,0.33075,0.0
1332,2026-02-12 12:00:00+00:00,0.33174998,0.0
1333,2026-02-12 13:00:00+00:00,0.3405,0.0
1334,2026-02-12 14:00:00+00:00,0.3445,0.0
1335,2026-02-12 15:00:00+00:00,0.34600002,0.0
1336,2026-02-12 16:00:00+00:00,0.34574997,0.0
1337,2026-02-12 17:00:00+00:00,0.34525,0.0
1338,2026-02-12 18:00:00+00:00,0.34399998,0.0
1339,2026-02-12 19:00:00+00:00,0.34125003,0.0
1340,2026-02-12 20:00:00+00:00,0.34050003,0.0
1341,2026-02-12 21:00:00+00:00,0.3395,0.0
1342,2026-02-12 22:00:00+00:00,0.33925,0.0
1343,2026-02-12 23:00:00+00:00,0.3385,0.0
1344,2026-02-13 00:00:00+00:00,0.338,0.0
1345,2026-02-13 01:00:00+00:00,0.3375,0.0
1346,2026-02-13 02:00:00+00:00,0.33675,0.0
1347,2026-02-13 03:00:00+00:00,0.33625,0.0
1348,2026-02-13 04:00:00+00:00,0.336,0.0
1349,2026-02-13 05:00:00+00:00,0.33549997,0.0
1350,2026-02-13 06:00:00+00:00,0.33525,0.0
1351,2026-02-13 07:00:00+00:00,0.335,0.0
1352,2026-02-13 08:00:00+00:00,0.33449998,0.0
1353,2026-02-13 09:00:00+00:00,0.33425,0.0
1354,2026-02-13 10:00:00+00:00,0.33425,0.0
1355,2026-02-13 11:00:00+00:00,0.33374998,0.0
1356,2026-02-13 12:00:00+00:00,0.3355,0.0
1357,2026-02-13 13:00:00+00:00,0.33949998,0.0
1358,2026-02-13 14:00:00+00:00,0.34425,0.0
1359,2026-02-13 15:00:00+00:00,0.34625,0.0
1360,2026-02-13 16:00:00+00:00,0.34675,0.0
1361,2026-02-13 17:00:00+00:00,0.346,0.0
1362,2026-02-13 18:00:00+00:00,0.34524998,0.0
1363,2026-02-13 19:00:00+00:00,0.34225002,0.0
1364,2026-02-13 20:00:00+00:00,0.34100002,0.0
1365,2026-02-13 21:00:00+00:00,0.34025002,0.0
1366,2026-02-13 22:00:00+00:00,0.33925,0.0
1367,2026-02-13 23:00:00+00:00,0.33825,0.0
1368,2026-02-14 00:00:00+00:00,0.3375,0.0
1369,2026-02-14 01:00:00+00:00,0.33675,0.0
1370,2026-02-14 02:00:00+00:00,0.336,0.0
1371,2026-02-14 03:00:00+00:00,0.33525002,0.0
1372,2026-02-14 04:00:00+00:00,0.335,0.0
1373,2026-02-14 05:00:00+00:00,0.3345,0.0
1374,2026-02-14 06:00:00+00:00,0.33375,0.0
1375,2026-02-14 07:00:00+00:00,0.33325002,0.0
1376,2026-02-14 08:00:00+00:00,0.333,0.0
1377,2026-02-14 09:00:00+00:00,0.33249998,0.0
1378,2026-02-14 10:00:00+00:00,0.333,0.0
1379,2026-02-14 11:00:00+00:00,0.334,0.0
1380,2026-02-14 12:00:00+00:00,0.34149998,0.0
1381,2026-02-14 13:00:00+00:00,0.3465,0.0
1382,2026-02-14 14:00:00+00:00,0.34800002,0.0
1383,2026-02-14 15:00:00+00:00,0.34875,0.0
1384,2026-02-14 16:00:00+00:00,0.349,0.0
1385,2026-02-14 17:00:00+00:00,0.3475,0.0
1386,2026-02-14 18:00:00+00:00,0.3475,0.0
1387,2026-02-14 19:00:00+00:00,0.34325,0.0
1388,2026-02-14 20:00:00+00:00,0.34149998,0.0
1389,2026-02-14 21:00:00+00:00,0.33975,0.0
1390,2026-02-14 22:00:00+00:00,0.3385,0.0
1391,2026-02-14 23:00:00+00:00,0.33749998,0.0
1392,2026-02-15 00:00:00+00:00,0.3365,0.0
1393,2026-02-15 01:00:00+00:00,0.336,0.0
1394,2026-02-15 02:00:00+00:00,0.3355,0.0
1395,2026-02-15 03:00:00+00:00,0.33475,0.0
1396,2026-02-15 04:00:00+00:00,0.33449998,0.0
1397,2026-02-15 05:00:00+00:00,0.33350003,0.0
1398,2026-02-15 06:00:00+00:00,0.33325,0.0
1399,2026-02-15 07:00:00+00:00,0.33275002,0.0
1400,2026-02-15 08:00:00+00:00,0.33275002,0.0
1401,2026-02-15 09:00:00+00:00,0.33225,0.0
1402,2026-02-15 10:00:00+00:00,0.33175,0.0
1403,2026-02-15 11:00:00+00:00,0.333,0.0
1404,2026-02-15 12:00:00+00:00,0.3415,0.0
1405,2026-02-15 13:00:00+00:00,0.34625,0.0
1406,2026-02-15 14:00:00+00:00,0.34825003,0.0
1407,2026-02-15 15:00:00+00:00,0.34849998,0.0
1408,2026-02-15 16:00:00+00:00,0.34825,0.0
1409,2026-02-15 17:00:00+00:00,0.347,0.0
1410,2026-02-15 18:00:00+00:00,0.34650004,0.0
1411,2026-02-15 19:00:00+00:00,0.34399998,0.0
1412,2026-02-15 20:00:00+00:00,0.34225,0.0
1413,2026-02-15 21:00:00+00:00,0.34125,0.0
1414,2026-02-15 22:00:00+00:00,0.34000003,0.0
1415,2026-02-15 23:00:00+00:00,0.339,0.0
1416,2026-02-16 00:00:00+00:00,0.338,0.0
1417,2026-02-16 01:00:00+00:00,0.33699998,0.0
1418,2026-02-16 02:00:00+00:00,0.33650002,0.0
1419,2026-02-16 03:00:00+00:00,0.336,0.0
1420,2026-02-16 04:00:00+00:00,0.33575,0.0
1421,2026-02-16 05:00:00+00:00,0.335,0.0
1422,2026-02-16 06:00:00+00:00,0.33449998,0.0
1423,2026-02-16 07:00:00+00:00,0.334,0.0
1424,2026-02-16 08:00:00+00:00,0.33375,0.0
1425,2026-02-16 09:00:00+00:00,0.33375,0.0
1426,2026-02-16 10:00:00+00:00,0.3335,0.0
1427,2026-02-16 11:00:00+00:00,0.33525002,0.0
1428,2026-02-16 12:00:00+00:00,0.34225,0.0
1429,2026-02-16 13:00:00+00:00,0.3465,0.0
1430,2026-02-16 14:00:00+00:00,0.34875,0.0
1431,2026-02-16 15:00:00+00:00,0.34975,0.0
1432,2026-02-16 16:00:00+00:00,0.35000002,0.0
1433,2026-02-16 17:00:00+00:00,0.34974998,0.0
1434,2026-02-16 18:00:00+00:00,0.35050002,0.0
1435,2026-02-16 19:00:00+00:00,0.35,0.0
1436,2026-02-16 20:00:00+00:00,0.35075,0.0
1437,2026-02-16 21:00:00+00:00,0.35225,0.0
1438,2026-02-16 22:00:00+00:00,0.353,0.0
1439,2026-02-16 23:00:00+00:00,0.35325,0.0
1440,2026-02-17 00:00:00+00:00,0.3525,0.0
1441,2026-02-17 01:00:00+00:00,0.3525,0.0
1442,2026-02-17 02:00:00+00:00,0.35224998,0.0
1443,2026-02-17 03:00:00+00:00,0.352,0.0
1444,2026-02-17 04:00:00+00:00,0.3525,0.0
1445,2026-02-17 05:00:00+00:00,0.35275,0.0
1446,2026-02-17 06:00:00+00:00,0.3525,0.0
1447,2026-02-17 07:00:00+00:00,0.34875,0.0
1448,2026-02-17 08:00:00+00:00,0.3475,0.0
1449,2026-02-17 09:00:00+00:00,0.34849998,0.0
1450,2026-02-17 10:00:00+00:00,0.35175002,0.0
1451,2026-02-17 11:00:00+00:00,0.35525,0.0
1452,2026-02-17 12:00:00+00:00,0.3575,0.0
1453,2026-02-17 13:00:00+00:00,0.35750002,0.0
1454,2026-02-17 14:00:00+00:00,0.35775,0.0
1455,2026-02-17 15:00:00+00:00,0.3575,0.0
1456,2026-02-17 16:00:00+00:00,0.35675,0.0
1457,2026-02-17 17:00:00+00:00,0.35575,0.0
1458,2026-02-17 18:00:00+00:00,0.3565,0.0
1459,2026-02-17 19:00:00+00:00,0.35625,0.0
1460,2026-02-17 20:00:00+00:00,0.35625,0.0
1461,2026-02-17 21:00:00+00:00,0.357,0.0
1462,2026-02-17 22:00:00+00:00,0.357,0.0
1463,2026-02-17 23:00:00+00:00,0.35625,0.0
1464,2026-02-18 00:00:00+00:00,0.35575002,0.0
1465,2026-02-18 01:00:00+00:00,0.35600004,0.0
1466,2026-02-18 02:00:00+00:00,0.35625002,0.2
1467,2026-02-18 03:00:00+00:00,0.35825,0.3
1468,2026-02-18 04:00:00+00:00,0.35775,0.0
1469,2026-02-18 05:00:00+00:00,0.361,0.0
1470,2026-02-18 06:00:00+00:00,0.362,0.0
1471,2026-02-18 07:00:00+00:00,0.3615,0.0
1472,2026-02-18 08:00:00+00:00,0.36400002,0.0
